chr3	46137008	chr3	46074331	476
chr3	46137008	chr3	56553420	475
chr3	46137008	chr3	158515178	474
chr3	46137008	chr3	14084741	472
chr3	46137008	chr3	46492836	470
chr3	46137008	chr3	46273039	470
chr3	46137008	chr3	45497710	470
chr3	46137008	chr3	45840942	468
chr3	46137008	chr3	46387538	467
chr3	46137008	chr3	46163784	467
chr3	46137008	chr3	46152475	467
chr3	46137008	chr3	45586403	467
chr3	46137008	chr3	42875714	467
chr3	46137008	chr3	46333755	466
chr3	46137008	chr3	45370317	466
chr3	46137008	chr3	45915538	465
chr3	46137008	chr3	38183858	465
chr3	46137008	chr3	46305008	464
chr3	46137008	chr3	46054739	464
chr3	46137008	chr3	37873468	464
chr3	46137008	chr3	46212863	463
chr3	46137008	chr3	45193897	463
chr3	46137008	chr3	46332961	462
chr3	46137008	chr3	45869175	461
chr3	46137008	chr3	180748077	461
chr3	46137008	chr3	46840897	459
chr3	46137008	chr3	46184505	459
chr3	46137008	chr3	57619076	458
chr3	46137008	chr3	57380424	458
chr3	46137008	chr3	45833139	458
chr3	46137008	chr3	4761685	457
chr3	46137008	chr3	46530094	456
chr3	46137008	chr3	46038307	456
chr3	46137008	chr3	45479721	456
chr3	46137008	chr3	44408550	456
chr3	46137008	chr3	42320805	454
chr3	46137008	chr3	46076198	453
chr3	46137008	chr3	44560775	453
chr3	46137008	chr3	46579204	452
chr3	46137008	chr3	46552350	452
chr3	46137008	chr3	46276637	452
chr3	46137008	chr3	46241174	452
chr3	46137008	chr3	45615274	452
chr3	46137008	chr3	45752572	451
chr3	46137008	chr3	44295429	451
chr3	46137008	chr3	44166816	451
chr3	46137008	chr3	166647217	451
chr3	46137008	chr3	46016134	450
chr3	46137008	chr3	46020971	449
chr3	46137008	chr3	45018834	449
chr3	46137008	chr3	107105922	449
chr3	46137008	chr3	46839417	448
chr3	46137008	chr3	46162665	447
chr3	46137008	chr3	81987141	445
chr3	46137008	chr3	47376407	445
chr3	46137008	chr3	46791278	445
chr3	46137008	chr3	46407910	445
chr3	46137008	chr3	42597007	445
chr3	46137008	chr3	11170674	445
chr3	46137008	chr3	45453555	444
chr3	46137008	chr3	44371156	444
chr3	46137008	chr3	127890232	444
chr3	46137008	chr3	46640127	443
chr3	46137008	chr3	45969079	443
chr3	46137008	chr3	66518143	441
chr3	46137008	chr3	45734142	441
chr3	46137008	chr3	197678879	441
chr3	46137008	chr3	50897788	440
chr3	46137008	chr3	46003264	440
chr3	46137008	chr3	44314008	440
chr3	46137008	chr3	126618402	440
chr3	46137008	chr3	96125741	439
chr3	46137008	chr3	4989586	439
chr3	46137008	chr3	45402014	439
chr3	46137008	chr3	194317099	439
chr3	46137008	chr3	62287967	437
chr3	46137008	chr3	49665292	437
chr3	46137008	chr3	46261255	436
chr3	46137008	chr3	44702651	436
chr3	46137008	chr3	33753894	436
chr3	46137008	chr3	46600449	435
chr3	46137008	chr3	46013596	435
chr3	46137008	chr3	46269739	434
chr3	46137008	chr3	46126138	434
chr3	46137008	chr3	45983568	434
chr3	46137008	chr3	13314362	434
chr3	46137008	chr3	50872509	433
chr3	46137008	chr3	46113960	433
chr3	46137008	chr3	177532654	433
chr3	46137008	chr3	40567034	432
chr3	46137008	chr3	66420204	431
chr3	46137008	chr3	46478872	431
chr3	46137008	chr3	46212832	431
chr3	46137008	chr3	45745816	431
chr3	46137008	chr3	45743153	431
chr3	46137008	chr3	45553682	430
chr3	46137008	chr3	170076893	429
chr3	46137008	chr3	14185595	429
chr3	46137008	chr3	46359141	428
chr3	46137008	chr3	46304410	428
chr3	46137008	chr3	44128618	428
chr3	46137008	chr3	64614938	427
chr3	46137008	chr3	45916412	427
chr3	46137008	chr3	40689699	426
chr3	46137008	chr3	143212376	425
chr3	46137008	chr3	45962461	424
chr3	46137008	chr3	45480485	423
chr3	46137008	chr3	44885466	423
chr3	46137008	chr3	44598146	422
chr3	46137008	chr3	61068790	421
chr3	46137008	chr3	45922465	421
chr3	46137008	chr3	45567138	421
chr3	46137008	chr3	45338408	420
chr3	46137008	chr3	32237817	420
chr3	46137008	chr3	11982335	420
chr3	46137008	chr3	46927032	418
chr3	46137008	chr3	94073579	417
chr3	46137008	chr3	45050978	417
chr3	46137008	chr3	47652414	415
chr3	46137008	chr3	37890988	415
chr3	46137008	chr3	45053266	414
chr3	46137008	chr3	40202420	414
chr3	46137008	chr3	36467863	414
chr3	46137008	chr3	46217050	413
chr3	46137008	chr3	45133671	413
chr3	46137008	chr3	33024283	412
chr3	46137008	chr3	46389581	411
chr3	46137008	chr3	46095988	411
chr3	46137008	chr3	45885327	411
chr3	46137008	chr3	45689392	411
chr3	46137008	chr3	46873870	410
chr3	46137008	chr3	46136019	410
chr3	46137008	chr3	46613941	409
chr3	46137008	chr3	46058949	409
chr3	46137008	chr3	46626121	408
chr3	46137008	chr3	46060582	408
chr3	46137008	chr3	45583620	407
chr3	46137008	chr3	43671096	407
chr3	46137008	chr3	113281580	407
chr3	46137008	chr3	46162868	406
chr3	46137008	chr3	46115045	406
chr3	46137008	chr3	46662681	405
chr3	46137008	chr3	46101858	404
chr3	46137008	chr3	44905030	404
chr3	46137008	chr3	44664319	403
chr3	46137008	chr3	60590958	402
chr3	46137008	chr3	46616968	402
chr3	46137008	chr3	46037636	402
chr3	46137008	chr3	45534964	402
chr3	46137008	chr3	46408987	401
chr3	46137008	chr3	63861277	400
chr3	46137008	chr3	46684704	400
chr3	46137008	chr3	46095367	400
chr3	46137008	chr3	45160791	400
chr3	46137008	chr3	30674237	400
chr3	46137008	chr3	45411498	399
chr3	46137008	chr3	36433892	399
chr3	46137008	chr3	146144515	399
chr3	46137008	chr3	60538155	398
chr3	46137008	chr3	45678305	398
chr3	46137008	chr3	45872750	396
chr3	46137008	chr3	44210505	396
chr3	46137008	chr3	174814237	396
chr3	46137008	chr3	172314404	396
chr3	46137008	chr3	47900726	395
chr3	46137008	chr3	46238063	395
chr3	46137008	chr3	43911627	395
chr3	46137008	chr3	40704757	395
chr3	46137008	chr3	142225849	393
chr3	46137008	chr3	62857136	392
chr3	46137008	chr3	46287738	392
chr3	46137008	chr3	46163139	392
chr3	46137008	chr3	45804185	392
chr3	46137008	chr3	57258878	391
chr3	46137008	chr3	45824897	391
chr3	46137008	chr3	46509398	390
chr3	46137008	chr3	46340243	390
chr3	46137008	chr3	46227223	390
chr3	46137008	chr3	158557131	390
chr3	46137008	chr3	132880239	390
chr3	46137008	chr3	58370056	389
chr3	46137008	chr3	45930837	389
chr3	46137008	chr3	46602493	388
chr3	46137008	chr3	45871125	388
chr3	46137008	chr3	45292605	388
chr3	46137008	chr3	46188662	387
chr3	46137008	chr3	45941897	387
chr3	46137008	chr3	45485252	387
chr3	46137008	chr3	125124266	387
chr3	46137008	chr3	46003125	386
chr3	46137008	chr3	45992633	385
chr3	46137008	chr3	45495068	385
chr3	46137008	chr3	46194214	384
chr3	46137008	chr3	62370638	383
chr3	46137008	chr3	46428253	383
chr3	46137008	chr3	46661974	381
chr3	46137008	chr3	45082784	381
chr3	46137008	chr3	44661020	381
chr3	46137008	chr3	43149904	381
chr3	46137008	chr3	43024061	381
chr3	46137008	chr3	41054181	381
chr3	46137008	chr3	45906157	380
chr3	46137008	chr3	45902646	380
chr3	46137008	chr3	45838937	380
chr3	46137008	chr3	44998129	380
chr3	46137008	chr3	46565074	379
chr3	46137008	chr3	46126422	379
chr3	46137008	chr3	33370038	379
chr3	46137008	chr3	143491289	379
chr3	46137008	chr3	46543228	378
chr3	46137008	chr3	79248920	377
chr3	46137008	chr3	46386469	377
chr3	46137008	chr3	46103221	377
chr3	46137008	chr3	45543180	377
chr3	46137008	chr3	177467087	377
chr3	46137008	chr3	16934959	377
chr3	46137008	chr3	45604545	376
chr3	46137008	chr3	45507229	376
chr3	46137008	chr3	46443386	375
chr3	46137008	chr3	46023874	375
chr3	46137008	chr3	46502474	374
chr3	46137008	chr3	45671431	374
chr3	46137008	chr3	11766973	374
chr3	46137008	chr3	46240145	373
chr3	46137008	chr3	94591592	372
chr3	46137008	chr3	9314644	372
chr3	46137008	chr3	46256463	372
chr3	46137008	chr3	45171594	372
chr3	46137008	chr3	47745089	371
chr3	46137008	chr3	48434901	370
chr3	46137008	chr3	45603878	370
chr3	46137008	chr3	47330858	368
chr3	46137008	chr3	46418210	368
chr3	46137008	chr3	46393007	368
chr3	46137008	chr3	46270181	368
chr3	46137008	chr3	46581115	367
chr3	46137008	chr3	46379520	366
chr3	46137008	chr3	45831494	366
chr3	46137008	chr3	45663875	366
chr3	46137008	chr3	27619779	366
chr3	46137008	chr3	44768726	365
chr3	46137008	chr3	47680721	364
chr3	46137008	chr3	46300755	364
chr3	46137008	chr3	46831522	363
chr3	46137008	chr3	46335765	363
chr3	46137008	chr3	43537851	363
chr3	46137008	chr3	46086003	362
chr3	46137008	chr3	45989163	362
chr3	46137008	chr3	14726799	362
chr3	46137008	chr3	46357031	361
chr3	46137008	chr3	46215227	361
chr3	46137008	chr3	42877419	361
chr3	46137008	chr3	40685197	361
chr3	46137008	chr3	86314866	360
chr3	46137008	chr3	46284139	359
chr3	46137008	chr3	47027855	357
chr3	46137008	chr3	46170300	357
chr3	46137008	chr3	46051446	357
chr3	46137008	chr3	45211226	357
chr3	46137008	chr3	45981453	356
chr3	46137008	chr3	45807801	356
chr3	46137008	chr3	103632496	356
chr3	46137008	chr3	46242745	355
chr3	46137008	chr3	46242295	355
chr3	46137008	chr3	42924638	355
chr3	46137008	chr3	102668023	355
chr3	46137008	chr3	13688222	354
chr3	46137008	chr3	47202557	353
chr3	46137008	chr3	46469559	353
chr3	46137008	chr3	46384823	353
chr3	46137008	chr3	46236489	353
chr3	46137008	chr3	44770146	353
chr3	46137008	chr3	44368701	353
chr3	46137008	chr3	51311130	352
chr3	46137008	chr3	45756669	352
chr3	46137008	chr3	45468596	352
chr3	46137008	chr3	131873148	352
chr3	46137008	chr3	45622647	351
chr3	46137008	chr3	46533006	350
chr3	46137008	chr3	46382948	350
chr3	46137008	chr3	46634791	349
chr3	46137008	chr3	46135314	349
chr3	46137008	chr3	45155780	349
chr3	46137008	chr3	45072628	349
chr3	46137008	chr3	47644263	348
chr3	46137008	chr3	127564454	348
chr3	46137008	chr3	9576951	347
chr3	46137008	chr3	60813066	347
chr3	46137008	chr3	47381017	347
chr3	46137008	chr3	184676883	347
chr3	46137008	chr3	46233586	346
chr3	46137008	chr3	45734891	346
chr3	46137008	chr3	46273423	345
chr3	46137008	chr3	46138524	345
chr3	46137008	chr3	45844618	345
chr3	46137008	chr3	45454676	345
chr3	46137008	chr3	45781538	344
chr3	46137008	chr3	44725104	344
chr3	46137008	chr3	130428834	344
chr3	46137008	chr3	18155194	343
chr3	46137008	chr3	56922318	342
chr3	46137008	chr3	46447700	342
chr3	46137008	chr3	45212393	341
chr3	46137008	chr3	46674826	340
chr3	46137008	chr3	46123405	340
chr3	46137008	chr3	45899338	340
chr3	46137008	chr3	45313441	340
chr3	46137008	chr3	33667830	340
chr3	46137008	chr3	46257805	339
chr3	46137008	chr3	45947554	339
chr3	46137008	chr3	40563776	339
chr3	46137008	chr3	46014715	338
chr3	46137008	chr3	45189450	338
chr3	46137008	chr3	47334015	337
chr3	46137008	chr3	46245683	337
chr3	46137008	chr3	69552813	336
chr3	46137008	chr3	45779506	336
chr3	46137008	chr3	42537693	336
chr3	46137008	chr3	48037966	335
chr3	46137008	chr3	46176237	335
chr3	46137008	chr3	45115627	335
chr3	46137008	chr3	44567255	335
chr3	46137008	chr3	43541643	335
chr3	46137008	chr3	46949251	334
chr3	46137008	chr3	45602107	334
chr3	46137008	chr3	45484669	333
chr3	46137008	chr3	29304724	333
chr3	46137008	chr3	185788203	333
chr3	46137008	chr3	14593435	333
chr3	46137008	chr3	75961576	332
chr3	46137008	chr3	47657154	332
chr3	46137008	chr3	46463511	332
chr3	46137008	chr3	46250665	332
chr3	46137008	chr3	188010446	332
chr3	46137008	chr3	14694640	332
chr3	46137008	chr3	53906010	331
chr3	46137008	chr3	45530199	331
chr3	46137008	chr3	39100807	331
chr3	46137008	chr3	47118915	330
chr3	46137008	chr3	46399007	330
chr3	46137008	chr3	45374678	330
chr3	46137008	chr3	184524098	330
chr3	46137008	chr3	46390491	329
chr3	46137008	chr3	46202129	329
chr3	46137008	chr3	44760844	329
chr3	46137008	chr3	123506257	329
chr3	46137008	chr3	45686089	328
chr3	46137008	chr3	45476428	328
chr3	46137008	chr3	18036357	328
chr3	46137008	chr3	45311702	327
chr3	46137008	chr3	35104672	327
chr3	46137008	chr3	46830528	326
chr3	46137008	chr3	46047928	326
chr3	46137008	chr3	46352697	325
chr3	46137008	chr3	46128563	325
chr3	46137008	chr3	112936484	325
chr3	46137008	chr3	112932527	325
chr3	46137008	chr3	46659394	324
chr3	46137008	chr3	46644711	324
chr3	46137008	chr3	46448793	324
chr3	46137008	chr3	46124763	324
chr3	46137008	chr3	52376195	323
chr3	46137008	chr3	48054549	323
chr3	46137008	chr3	46765054	323
chr3	46137008	chr3	25466368	323
chr3	46137008	chr3	53869242	322
chr3	46137008	chr3	50927631	322
chr3	46137008	chr3	44490538	322
chr3	46137008	chr3	47211395	321
chr3	46137008	chr3	46583175	321
chr3	46137008	chr3	46418968	321
chr3	46137008	chr3	45558196	321
chr3	46137008	chr3	44070160	321
chr3	46137008	chr3	39776132	321
chr3	46137008	chr3	138008842	321
chr3	46137008	chr3	47681370	320
chr3	46137008	chr3	46912426	320
chr3	46137008	chr3	45979570	320
chr3	46137008	chr3	45161056	320
chr3	46137008	chr3	47377776	319
chr3	46137008	chr3	46262770	319
chr3	46137008	chr3	46169080	319
chr3	46137008	chr3	45792056	319
chr3	46137008	chr3	136415337	319
chr3	46137008	chr3	45188312	318
chr3	46137008	chr3	35450550	318
chr3	46137008	chr3	126198976	318
chr3	46137008	chr3	46374886	317
chr3	46137008	chr3	45859187	317
chr3	46137008	chr3	45135131	317
chr3	46137008	chr3	51089435	315
chr3	46137008	chr3	45779597	315
chr3	46137008	chr3	45292962	315
chr3	46137008	chr3	43563361	315
chr3	46137008	chr3	46057326	314
chr3	46137008	chr3	130012855	314
chr3	46137008	chr3	106411621	314
chr3	46137008	chr3	53330255	313
chr3	46137008	chr3	46577406	313
chr3	46137008	chr3	46138238	313
chr3	46137008	chr3	44256467	313
chr3	46137008	chr3	45797458	311
chr3	46137008	chr3	46712129	310
chr3	46137008	chr3	46776225	309
chr3	46137008	chr3	46711738	309
chr3	46137008	chr3	45823658	309
chr3	46137008	chr3	45576240	309
chr3	46137008	chr3	43174116	309
chr3	46137008	chr3	60649761	308
chr3	46137008	chr3	104640026	308
chr3	46137008	chr3	45997784	307
chr3	46137008	chr3	45702789	307
chr3	46137008	chr3	36722551	307
chr3	46137008	chr3	9492978	306
chr3	46137008	chr3	58488581	306
chr3	46137008	chr3	45689954	306
chr3	46137008	chr3	43319025	306
chr3	46137008	chr3	25312508	306
chr3	46137008	chr3	149326043	306
chr3	46137008	chr3	52661875	305
chr3	46137008	chr3	47093699	305
chr3	46137008	chr3	46698082	305
chr3	46137008	chr3	46649420	305
chr3	46137008	chr3	46453665	305
chr3	46137008	chr3	46124763	305
chr3	46137008	chr3	44165608	305
chr3	46137008	chr3	19105470	305
chr3	46137008	chr3	45955128	304
chr3	46137008	chr3	44366523	304
chr3	46137008	chr3	64271237	302
chr3	46137008	chr3	46576007	302
chr3	46137008	chr3	44091857	302
chr3	46137008	chr3	46840800	301
chr3	46137008	chr3	183134555	301
chr3	46137008	chr3	122105023	301
chr3	46137008	chr3	50996757	300
chr3	46137008	chr3	46644395	300
chr3	46137008	chr3	46096800	300
chr3	46137008	chr3	45995098	300
chr3	46137008	chr3	45076415	300
chr3	46137008	chr3	45042304	300
chr3	46137008	chr3	40853187	299
chr3	46137008	chr3	45521040	298
chr3	46137008	chr3	45336497	298
chr3	46137008	chr3	45256706	298
chr3	46137008	chr3	51764515	297
chr3	46137008	chr3	46070556	297
chr3	46137008	chr3	44788041	297
chr3	46137008	chr3	46208639	296
chr3	46137008	chr3	46101575	296
chr3	46137008	chr3	45766978	295
chr3	46137008	chr3	43826963	295
chr3	46137008	chr3	46671381	294
chr3	46137008	chr3	46244479	294
chr3	46137008	chr3	45662584	294
chr3	46137008	chr3	45558355	294
chr3	46137008	chr3	45453298	294
chr3	46137008	chr3	140743595	294
chr3	46137008	chr3	53040609	293
chr3	46137008	chr3	46529529	293
chr3	46137008	chr3	46203834	293
chr3	46137008	chr3	57272822	292
chr3	46137008	chr3	47490856	292
chr3	46137008	chr3	45949355	292
chr3	46137008	chr3	45732772	292
chr3	46137008	chr3	46420546	291
chr3	46137008	chr3	46030302	291
chr3	46137008	chr3	40646985	291
chr3	46137008	chr3	156570740	291
chr3	46137008	chr3	133451006	291
chr3	46137008	chr3	47342996	290
chr3	46137008	chr3	46162665	290
chr3	46137008	chr3	45970710	290
chr3	46137008	chr3	42288330	290
chr3	46137008	chr3	40767566	290
chr3	46137008	chr3	47088037	289
chr3	46137008	chr3	73572635	288
chr3	46137008	chr3	55277996	288
chr3	46137008	chr3	46361243	288
chr3	46137008	chr3	45517577	288
chr3	46137008	chr3	44819714	288
chr3	46137008	chr3	20122276	288
chr3	46137008	chr3	126014880	288
chr3	46137008	chr3	46707513	287
chr3	46137008	chr3	4893511	286
chr3	46137008	chr3	45386246	286
chr3	46137008	chr3	55811325	285
chr3	46137008	chr3	46942659	285
chr3	46137008	chr3	45541980	285
chr3	46137008	chr3	44629639	285
chr3	46137008	chr3	53633762	284
chr3	46137008	chr3	46572834	284
chr3	46137008	chr3	46188860	284
chr3	46137008	chr3	45853041	284
chr3	46137008	chr3	36137197	284
chr3	46137008	chr3	127598162	284
chr3	46137008	chr3	71300324	283
chr3	46137008	chr3	53130663	283
chr3	46137008	chr3	45526503	283
chr3	46137008	chr3	41066430	283
chr3	46137008	chr3	46352428	282
chr3	46137008	chr3	46171680	282
chr3	46137008	chr3	46100695	282
chr3	46137008	chr3	44938404	282
chr3	46137008	chr3	40350271	282
